"944","蓝莓","4","7","ASN170630006","1080","2017-06-30 18:06:00"
"670","五彩野鸡蛋","2205","60","ASN170630009","2374","2017-06-30 17:58:00"
"977","都乐超甜蕉","20","2","ASN170630001","300","2017-06-30 17:44:00"
"1011","红西柚","358","7","ASN170630001","400","2017-06-30 17:44:00"
"1014","刘老汉小吊瓜中果","1","5","ASN170630012","1612","2017-06-30 17:42:00"
"1079","懿品福花生油","67","90","ASN170627011","100","2017-06-30 15:26:00"
"965","重庆小面240g","2897","90","ASN170627002","3598","2017-06-30 15:22:00"
"1101","美国Contigo康迪克小发明家系列儿童水壶-恐龙","58","1000","ASN170627020","100","2017-06-30 15:08:01"
"1087","美国Contigo康迪克小发明家系列儿童水壶-猫咪","29","1000","ASN170627020","100","2017-06-30 15:08:01"
"1086","美国Contigo康迪克小发明家系列儿童水壶-猫头鹰","53","1000","ASN170627020","80","2017-06-30 15:08:01"
"1083","美国Contigo康迪克小发明家系列儿童水壶-太空","52","1000","ASN170627020","100","2017-06-30 15:08:01"
"1085","美国Contigo康迪克小发明家系列儿童水壶-黄色长颈鹿","57","1000","ASN170627020","80","2017-06-30 15:08:01"
"983","Bio-mex德国原装进口万用去污膏300g","2044","1000","ASN170627012","5","2017-06-30 00:42:00"
"970","海阳蜜瓜大果","1","10","ASN170629003","1572","2017-06-29 23:32:00"
"972","海阳蜜瓜小果","1488","10","ASN170629004","456","2017-06-29 23:30:00"
"1013","中号瑶鸡","239","90","ASN170628010","314","2017-06-29 23:26:00"
"804","有好东西千禧圣女果","2","7","ASN170629009","345","2017-06-29 22:52:00"
"1073","北极甜虾1Kg","1178","300","ASN170629010","389","2017-06-29 16:58:00"
"1073","北极甜虾1Kg","1178","300","ASN170627008","600","2017-06-29 16:56:00"
"1067","怪味香肠320g","232","90","ASN170626011","320","2017-06-29 16:54:00"
"1068","广式香肠320g","380","90","ASN170626011","480","2017-06-29 16:54:00"
"670","五彩野鸡蛋","2205","60","ASN170629008","2400","2017-06-29 16:54:00"
"977","都乐超甜蕉","20","2","ASN170629005","120","2017-06-29 16:08:00"
"1011","红西柚","358","7","ASN170629005","1200","2017-06-29 16:08:00"
"1043","玫瑰苹果","574","10","ASN170629005","630","2017-06-29 16:08:00"
"1099","25#新西兰金果","38","10","ASN170629005","50","2017-06-29 16:08:00"
"670","五彩野鸡蛋","2205","60","ASN170628003","11374","2017-06-28 16:56:00"
"942","农良造牛肝菌380g","127","300","ASN170626010","320","2017-06-28 16:14:00"
"977","都乐超甜蕉","20","2","ASN170628005","60","2017-06-28 16:10:00"
"1043","玫瑰苹果","574","10","ASN170628005","630","2017-06-28 16:10:00"
"1099","25#新西兰金果","38","10","ASN170628005","150","2017-06-28 16:10:00"
