"11770","2017-05-13,2017-05-17,2017-05-27,2017-05-01,2017-05-10,2017-05-14,2017-05-16,2017-05-20,2017-05-07,2017-05-21,2017-05-03,2017-05-04,2017-05-09,2017-05-08,2017-05-25,2017-05-15,2017-05-28,2017-05-22,2017-05-12,2017-05-19,2017-05-23,2017-05-26,2017-05-24,2017-05-05,2017-05-06,2017-05-30,2017-05-18,2017-05-11,2017-05-29,2017-05-02,2017-05-31"
"11853","2017-05-27,2017-05-05,2017-05-12,2017-05-03,2017-05-07,2017-05-11,2017-05-28,2017-05-23,2017-05-19,2017-05-13,2017-05-08,2017-05-10,2017-05-09,2017-05-15,2017-05-16,2017-05-17,2017-05-01,2017-05-06,2017-05-04,2017-05-02,2017-05-14,2017-05-18,2017-05-20,2017-05-31"
"11880","2017-05-25,2017-05-09,2017-05-12,2017-05-22,2017-05-21,2017-05-18,2017-05-19"
"12187","2017-05-14,2017-05-20,2017-05-12,2017-05-18,2017-05-27,2017-05-13,2017-05-16,2017-05-01,2017-05-11,2017-05-15,2017-05-08,2017-05-22"
"12396","2017-05-28,2017-05-29,2017-05-31,2017-05-22,2017-05-23,2017-05-27,2017-05-24"
"12465","2017-05-10,2017-05-21,2017-05-06,2017-05-30,2017-05-19,2017-05-27,2017-05-07,2017-05-29,2017-05-12,2017-05-04,2017-05-18,2017-05-23,2017-05-02,2017-05-20,2017-05-05,2017-05-16,2017-05-26,2017-05-03,2017-05-13,2017-05-08,2017-05-14"
"13068","2017-05-11,2017-05-08,2017-05-12,2017-05-15,2017-05-05,2017-05-02,2017-05-21,2017-05-28,2017-05-09"
"13257","2017-05-25,2017-05-02,2017-05-07,2017-05-27,2017-05-31,2017-05-21,2017-05-26,2017-05-13,2017-05-19,2017-05-22,2017-05-10,2017-05-04,2017-05-11,2017-05-17,2017-05-12"
"13389","2017-05-27"
"13401","2017-05-01,2017-05-13,2017-05-18,2017-05-12,2017-05-15,2017-05-02,2017-05-27,2017-05-05,2017-05-17,2017-05-03,2017-05-11,2017-05-31,2017-05-22,2017-05-04,2017-05-25,2017-05-07,2017-05-10,2017-05-09,2017-05-16,2017-05-14,2017-05-20,2017-05-19,2017-05-23,2017-05-24,2017-05-21,2017-05-29,2017-05-08"
"13752","2017-05-07,2017-05-24,2017-05-14,2017-05-25,2017-05-22,2017-05-12,2017-05-03"
"13922","2017-05-16,2017-05-27,2017-05-12,2017-05-26"
"14146","2017-05-05,2017-05-12,2017-05-26,2017-05-25,2017-05-11,2017-05-08,2017-05-03,2017-05-07,2017-05-19,2017-05-22"
"14196","2017-05-15,2017-05-27,2017-05-28,2017-05-04,2017-05-13,2017-05-20,2017-05-22,2017-05-12,2017-05-17,2017-05-03,2017-05-01,2017-05-26,2017-05-07,2017-05-09,2017-05-08,2017-05-25,2017-05-18,2017-05-23,2017-05-21,2017-05-29,2017-05-06,2017-05-19,2017-05-16,2017-05-30,2017-05-14,2017-05-31,2017-05-24"
"14217","2017-05-07"
"14253","2017-05-14,2017-05-21,2017-05-27,2017-05-05,2017-05-02,2017-05-12,2017-05-04,2017-05-06,2017-05-15,2017-05-08,2017-05-13,2017-05-17,2017-05-03,2017-05-07,2017-05-19,2017-05-26,2017-05-24,2017-05-18,2017-05-23,2017-05-11,2017-05-22,2017-05-01"
"14409","2017-05-20,2017-05-27,2017-05-08,2017-05-05,2017-05-04,2017-05-24,2017-05-26,2017-05-12"
"14450","2017-05-03"
"14704","2017-05-26,2017-05-27"
"14804","2017-05-12,2017-05-20,2017-05-11,2017-05-24,2017-05-08,2017-05-07,2017-05-02,2017-05-16,2017-05-19,2017-05-21,2017-05-17,2017-05-18,2017-05-23,2017-05-15,2017-05-06,2017-05-01,2017-05-31"
"14807","2017-05-03,2017-05-20,2017-05-05,2017-05-27,2017-05-17,2017-05-16,2017-05-14,2017-05-12,2017-05-11,2017-05-04,2017-05-13,2017-05-18,2017-05-28,2017-05-23,2017-05-26,2017-05-06,2017-05-22,2017-05-15"
"14897","2017-05-23,2017-05-08,2017-05-20,2017-05-06,2017-05-10,2017-05-21,2017-05-27,2017-05-17,2017-05-12,2017-05-18,2017-05-15,2017-05-25,2017-05-28,2017-05-07,2017-05-11,2017-05-14,2017-05-22,2017-05-13,2017-05-03,2017-05-16,2017-05-29,2017-05-31,2017-05-09,2017-05-04"
"15016","2017-05-20"
"15434","2017-05-02,2017-05-05,2017-05-09,2017-05-13,2017-05-22,2017-05-26,2017-05-28,2017-05-10"
"15559","2017-05-02,2017-05-08,2017-05-19,2017-05-05,2017-05-15,2017-05-07,2017-05-14,2017-05-23,2017-05-22"
"15791","2017-05-03,2017-05-12,2017-05-27,2017-05-07,2017-05-09"
"15976","2017-05-27"
"15998","2017-05-19,2017-05-21,2017-05-16,2017-05-03,2017-05-28,2017-05-18,2017-05-27,2017-05-20,2017-05-26,2017-05-08,2017-05-13,2017-05-05,2017-05-07,2017-05-15,2017-05-23,2017-05-25,2017-05-11,2017-05-22,2017-05-04,2017-05-01"
"16238","2017-05-02,2017-05-26,2017-05-15,2017-05-28,2017-05-04,2017-05-12,2017-05-19,2017-05-13,2017-05-29,2017-05-03"
"16274","2017-05-25"
