"2017-04-23 13:52:00","179425","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-23 13:51:08","191499","a:2:{s:3:""key"";s:3:""梨"";s:4:""type"";s:0:"""";}","389"
"2017-04-23 13:51:02","191499","a:2:{s:3:""key"";s:3:""梨"";s:4:""type"";s:0:"""";}","389"
"2017-04-23 13:50:29","266527","a:2:{s:3:""key"";s:6:""坚果"";s:4:""type"";s:0:"""";}","348"
"2017-04-23 13:50:09","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:49:54","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:49:52","27980","a:2:{s:3:""key"";s:3:""升"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:49:51","35987","a:2:{s:3:""key"";s:6:""凤梨"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:49:24","197815","a:2:{s:3:""key"";s:6:""伦晚"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 13:49:17","135529","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:6:""leader"";}","345"
"2017-04-23 13:49:13","135529","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:6:""leader"";}","345"
"2017-04-23 13:49:05","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:48:56","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:48:53","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:48:47","197815","a:2:{s:3:""key"";s:6:""伦晚"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 13:48:43","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:48:40","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:48:37","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531,518,385"
"2017-04-23 13:48:28","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:48:12","188453","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}","518,385"
"2017-04-23 13:47:28","57580","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-23 13:46:33","45797","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:6:""leader"";}","345"
"2017-04-23 13:46:32","1568","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-23 13:46:30","49859","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-23 13:46:23","33281","a:2:{s:3:""key"";s:3:""排"";s:4:""type"";s:0:"""";}","511"
"2017-04-23 13:46:16","49859","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-23 13:46:14","49859","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:6:""leader"";}",",345"
"2017-04-23 13:45:50","121257","a:2:{s:3:""key"";s:6:""樱桃"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:45:44","8634","a:2:{s:3:""key"";s:6:""木瓜"";s:4:""type"";s:0:"""";}","537"
"2017-04-23 13:44:36","205158","a:2:{s:3:""key"";s:6:""红糖"";s:4:""type"";s:0:"""";}","354"
"2017-04-23 13:44:22","141166","a:2:{s:3:""key"";s:6:""樱桃"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:44:03","191499","a:2:{s:3:""key"";s:3:""薯"";s:4:""type"";s:0:"""";}","372"
"2017-04-23 13:43:57","121257","a:2:{s:3:""key"";s:6:""樱桃"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:43:19","33281","a:2:{s:3:""key"";s:3:""排"";s:4:""type"";s:0:"""";}","511"
"2017-04-23 13:43:09","33281","a:2:{s:3:""key"";s:3:""排"";s:4:""type"";s:0:"""";}","511"
"2017-04-23 13:42:37","31831","a:2:{s:3:""key"";s:3:""虾"";s:4:""type"";s:6:""leader"";}","495,405"
"2017-04-23 13:41:56","71195","a:2:{s:3:""key"";s:9:""不知火"";s:4:""type"";s:6:""leader"";}","527"
"2017-04-23 13:41:28","191499","a:2:{s:3:""key"";s:3:""薯"";s:4:""type"";s:0:"""";}","372"
"2017-04-23 13:41:24","11623","a:2:{s:3:""key"";s:6:""黄蚬"";s:4:""type"";s:6:""leader"";}","492"
"2017-04-23 13:41:18","11623","a:2:{s:3:""key"";s:6:""黄蚬"";s:4:""type"";s:6:""leader"";}","492"
"2017-04-23 13:41:10","191499","a:2:{s:3:""key"";s:3:""薯"";s:4:""type"";s:0:"""";}","372"
"2017-04-23 13:40:31","191499","a:2:{s:3:""key"";s:3:""薯"";s:4:""type"";s:0:"""";}","372"
"2017-04-23 13:40:26","191499","a:2:{s:3:""key"";s:6:""红薯"";s:4:""type"";s:0:"""";}",
"2017-04-23 13:39:44","71195","a:2:{s:3:""key"";s:9:""不知火"";s:4:""type"";s:6:""leader"";}","527"
"2017-04-23 13:39:37","71195","a:2:{s:3:""key"";s:3:""提"";s:4:""type"";s:6:""leader"";}","524"
"2017-04-23 13:39:09","71195","a:2:{s:3:""key"";s:3:""提"";s:4:""type"";s:6:""leader"";}","524"
"2017-04-23 13:39:07","71195","a:2:{s:3:""key"";s:6:""提子"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:38:47","247778","a:2:{s:3:""key"";s:6:""蛏子"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:38:38","247778","a:2:{s:3:""key"";s:6:""螃蟹"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:38:30","247778","a:2:{s:3:""key"";s:6:""海鲜"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:38:03","173990","a:2:{s:3:""key"";s:9:""牛肉酱"";s:4:""type"";s:6:""leader"";}","409"
"2017-04-23 13:37:48","71195","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:6:""leader"";}","512"
"2017-04-23 13:37:43","9698","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 13:37:34","261618","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-23 13:37:30","167092","a:2:{s:3:""key"";s:6:""西柚"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:37:12","27980","a:2:{s:3:""key"";s:3:""一"";s:4:""type"";s:6:""leader"";}","538,517,513,509,417,385,383,441,348"
"2017-04-23 13:36:54","9698","a:2:{s:3:""key"";s:9:""大黄鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 13:36:42","9698","a:2:{s:3:""key"";s:9:""大黄鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 13:36:33","261618","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-23 13:36:12","70871","a:2:{s:3:""key"";s:6:""蜂蜜"";s:4:""type"";s:0:"""";}","485,496"
"2017-04-23 13:35:02","31831","a:2:{s:3:""key"";s:3:""瓜"";s:4:""type"";s:6:""leader"";}","537,372"
"2017-04-23 13:34:52","31831","a:2:{s:3:""key"";s:3:""瓜"";s:4:""type"";s:6:""leader"";}","537,372"
"2017-04-23 13:32:49","89159","a:2:{s:3:""key"";s:6:""椰汁"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:31:39","237797","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-23 13:30:50","249253","a:2:{s:3:""key"";s:6:""腐竹"";s:4:""type"";s:0:"""";}","528"
"2017-04-23 13:30:40","249253","a:2:{s:3:""key"";s:6:""腐竹"";s:4:""type"";s:0:"""";}","528"
"2017-04-23 13:29:30","144612","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-23 13:29:03","27980","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-23 13:28:55","248581","a:2:{s:3:""key"";s:6:""凤梨"";s:4:""type"";s:0:"""";}",
"2017-04-23 13:28:53","197274","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:0:"""";}","294"
"2017-04-23 13:28:50","27980","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-23 13:28:44","27980","a:2:{s:3:""key"";s:3:""一"";s:4:""type"";s:6:""leader"";}","538,517,513,509,417,385,383,441,348"
"2017-04-23 13:28:32","197274","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:0:"""";}","294"
"2017-04-23 13:28:29","197274","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:0:"""";}",
"2017-04-23 13:26:51","213923","a:2:{s:3:""key"";s:6:""乐纯"";s:4:""type"";s:0:"""";}","385"
"2017-04-23 13:26:25","213923","a:2:{s:3:""key"";s:6:""乐纯"";s:4:""type"";s:0:"""";}","385"
"2017-04-23 13:25:54","21703","a:2:{s:3:""key"";s:9:""黄花鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 13:25:47","368","a:2:{s:3:""key"";s:9:""牛肉粉"";s:4:""type"";s:6:""leader"";}","534"
"2017-04-23 13:25:46","129752","a:2:{s:3:""key"";s:3:""果"";s:4:""type"";s:6:""leader"";}","538,523,481,351,513,488,326,348,345"
"2017-04-23 13:25:31","129752","a:2:{s:3:""key"";s:3:""果"";s:4:""type"";s:6:""leader"";}","538,523,481,351,513,488,326,348,345"
"2017-04-23 13:25:27","129752","a:2:{s:3:""key"";s:3:""白"";s:4:""type"";s:6:""leader"";}","438,495"
"2017-04-23 13:25:13","248582","a:2:{s:3:""key"";s:6:""凤梨"";s:4:""type"";s:0:"""";}",
"2017-04-23 13:25:10","31437","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345,395"
"2017-04-23 13:24:55","47146","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:24:31","30164","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 13:23:55","31437","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-23 13:23:16","163205","a:2:{s:3:""key"";s:3:""黄"";s:4:""type"";s:0:"""";}","503,496,492,424,404,375"
"2017-04-23 13:22:48","163205","a:2:{s:3:""key"";s:3:""鱼"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:22:22","21703","a:2:{s:3:""key"";s:9:""黄花鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 13:21:47","23225","a:2:{s:3:""key"";s:6:""椴树"";s:4:""type"";s:0:"""";}","485"
"2017-04-23 13:21:41","30164","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 13:20:53","21703","a:2:{s:3:""key"";s:9:""黄花鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 13:20:32","49859","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-23 13:20:22","49859","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-23 13:20:20","49859","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:19:21","30164","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 13:18:46","154100","a:2:{s:3:""key"";s:6:""冰糖"";s:4:""type"";s:0:"""";}",
"2017-04-23 13:18:45","154100","a:2:{s:3:""key"";s:12:""冰糖米花"";s:4:""type"";s:0:"""";}",
"2017-04-23 13:18:05","8634","a:2:{s:3:""key"";s:3:""木"";s:4:""type"";s:0:"""";}","537"
"2017-04-23 13:18:03","71500","a:2:{s:3:""key"";s:6:""牛肉"";s:4:""type"";s:0:"""";}","534,506,409"
"2017-04-23 13:17:59","176155","a:2:{s:3:""key"";s:3:""伦"";s:4:""type"";s:0:"""";}","538"
"2017-04-23 13:17:27","218582","a:2:{s:3:""key"";s:6:""物流"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:17:19","71500","a:2:{s:3:""key"";s:6:""牛肉"";s:4:""type"";s:6:""leader"";}","534,409,506"
"2017-04-23 13:17:16","176155","a:2:{s:3:""key"";s:3:""柑"";s:4:""type"";s:0:"""";}","536,527"
"2017-04-23 13:17:08","71500","a:2:{s:3:""key"";s:3:""牛"";s:4:""type"";s:6:""leader"";}","540,534,522,518,409,506"
"2017-04-23 13:16:54","30164","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 13:16:49","18271","a:2:{s:3:""key"";s:3:""牛"";s:4:""type"";s:0:"""";}","540,534,522,518,506,409"
"2017-04-23 13:16:25","70871","a:2:{s:3:""key"";s:6:""蜂蜜"";s:4:""type"";s:0:"""";}","485,496"
"2017-04-23 13:16:15","70871","a:2:{s:3:""key"";s:6:""蜂蜜"";s:4:""type"";s:0:"""";}","485,496"
"2017-04-23 13:16:10","8634","a:2:{s:3:""key"";s:3:""木"";s:4:""type"";s:0:"""";}","537"
"2017-04-23 13:14:40","237","a:2:{s:3:""key"";s:3:""生"";s:4:""type"";s:0:"""";}","537,528,522,518,511,509,480,417,375,346"
"2017-04-23 13:14:13","140011","a:2:{s:3:""key"";s:6:""牛肉"";s:4:""type"";s:0:"""";}","534,506,409"
"2017-04-23 13:12:29","31831","a:2:{s:3:""key"";s:3:""果"";s:4:""type"";s:6:""leader"";}","538,523,513,488,481,351,345,326,348"
"2017-04-23 13:11:34","10019","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:0:"""";}","531"
"2017-04-23 13:11:23","31831","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-23 13:11:22","31831","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:11:02","49859","a:2:{s:3:""key"";s:3:""蜜"";s:4:""type"";s:6:""leader"";}","536,496,389,485,372"
"2017-04-23 13:10:57","62467","a:2:{s:3:""key"";s:6:""乐纯"";s:4:""type"";s:6:""leader"";}","385"
"2017-04-23 13:10:56","49859","a:2:{s:3:""key"";s:3:""蜜"";s:4:""type"";s:6:""leader"";}","536,496,389,485,372"
"2017-04-23 13:10:51","30262","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-23 13:10:37","71500","a:2:{s:3:""key"";s:6:""黄鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 13:09:12","83631","a:2:{s:3:""key"";s:6:""玉米"";s:4:""type"";s:6:""leader"";}","391"
"2017-04-23 13:09:10","140011","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 13:09:09","140011","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",
"2017-04-23 13:08:51","27980","a:2:{s:3:""key"";s:3:""伦"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 13:08:10","92579","a:2:{s:3:""key"";s:3:""伦"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 13:08:03","27980","a:2:{s:3:""key"";s:3:""伦"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 13:07:17","71500","a:2:{s:3:""key"";s:6:""带鱼"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:05:52","27980","a:2:{s:3:""key"";s:3:""姬"";s:4:""type"";s:6:""leader"";}","523,538"
"2017-04-23 13:05:45","92579","a:2:{s:3:""key"";s:3:""伦"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 13:05:42","27980","a:2:{s:3:""key"";s:3:""姬"";s:4:""type"";s:6:""leader"";}","523"
"2017-04-23 13:04:17","36037","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:03:58","36037","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:03:37","70871","a:2:{s:3:""key"";s:6:""蜂蜜"";s:4:""type"";s:0:"""";}","485,496"
"2017-04-23 13:03:23","220690","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 13:03:21","220690","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",",531"
"2017-04-23 13:03:09","160445","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 13:02:43","71721","a:2:{s:3:""key"";s:9:""大黄鱼"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 13:02:21","73591","a:2:{s:3:""key"";s:3:""梨"";s:4:""type"";s:0:"""";}","389"
"2017-04-23 13:01:24","24090","a:2:{s:3:""key"";s:6:""法国"";s:4:""type"";s:6:""leader"";}","511"
"2017-04-23 13:01:06","24090","a:2:{s:3:""key"";s:6:""法国"";s:4:""type"";s:6:""leader"";}","511"
"2017-04-23 12:57:53","208817","a:2:{s:3:""key"";s:6:""红薯"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:57:24","31831","a:2:{s:3:""key"";s:3:""莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 12:56:33","83631","a:2:{s:3:""key"";s:2:""yu"";s:4:""type"";s:6:""leader"";}","526"
"2017-04-23 12:55:55","27980","a:2:{s:3:""key"";s:3:""伦"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 12:55:41","27980","a:2:{s:3:""key"";s:3:""伦"";s:4:""type"";s:6:""leader"";}","538"
"2017-04-23 12:55:36","103120","a:2:{s:3:""key"";s:6:""凤梨"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:55:21","103120","a:2:{s:3:""key"";s:3:""蜜"";s:4:""type"";s:0:"""";}","536,372,485,496,389,346"
"2017-04-23 12:54:18","192063","a:2:{s:3:""key"";s:6:""牛肉"";s:4:""type"";s:0:"""";}","534,506,409"
"2017-04-23 12:53:44","192063","a:2:{s:3:""key"";s:6:""牛肉"";s:4:""type"";s:0:"""";}","534,506,409"
"2017-04-23 12:53:16","4285","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-23 12:53:10","4285","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-23 12:52:19","229845","a:2:{s:3:""key"";s:3:""乐"";s:4:""type"";s:6:""leader"";}","385"
"2017-04-23 12:51:43","266409","a:2:{s:3:""key"";s:6:""红薯"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:51:33","83631","a:2:{s:3:""key"";s:9:""黑玉米"";s:4:""type"";s:0:"""";}","391"
"2017-04-23 12:51:26","31437","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:51:19","58570","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:50:56","31437","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:50:55","83631","a:2:{s:3:""key"";s:9:""黑玉米"";s:4:""type"";s:0:"""";}","391"
"2017-04-23 12:50:43","83631","a:2:{s:3:""key"";s:3:""Hei"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:49:56","72557","a:2:{s:3:""key"";s:6:""苹果"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:49:50","71721","a:2:{s:3:""key"";s:9:""大黄鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 12:49:12","71721","a:2:{s:3:""key"";s:9:""大黄鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 12:49:04","430","a:2:{s:3:""key"";s:6:""凤梨"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 12:48:53","71721","a:2:{s:3:""key"";s:9:""大黄鱼"";s:4:""type"";s:0:"""";}","503"
"2017-04-23 12:48:37","192837","a:2:{s:3:""key"";s:6:""黄鱼"";s:4:""type"";s:6:""leader"";}","503"
"2017-04-23 12:47:35","201016","a:2:{s:3:""key"";s:10:""xian shi"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:47:02","166964","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:0:"""";}","294"
"2017-04-23 12:46:59","166964","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:46:57","166964","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:0:"""";}",",503"
"2017-04-23 12:46:39","21703","a:2:{s:3:""key"";s:6:""五彩"";s:4:""type"";s:0:"""";}","375"
"2017-04-23 12:46:31","260972","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-23 12:46:27","260972","a:2:{s:3:""key"";s:3:""耶"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 12:46:16","18474","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:45:43","173427","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:45:41","173427","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:44:59","19892","a:2:{s:3:""key"";s:9:""牛肉粉"";s:4:""type"";s:6:""leader"";}","534"
"2017-04-23 12:44:25","18474","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:44:11","73591","a:2:{s:3:""key"";s:6:""泰国"";s:4:""type"";s:0:"""";}","505,505"
"2017-04-23 12:43:51","18474","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:42:28","156479","a:2:{s:3:""key"";s:12:""厄瓜多尔"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:42:24","156479","a:2:{s:3:""key"";s:3:""厄"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:42:01","234967","a:2:{s:3:""key"";s:6:""榴莲"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 12:42:00","100521","a:2:{s:3:""key"";s:6:""藜麦"";s:4:""type"";s:0:"""";}","438"
"2017-04-23 12:40:33","21703","a:2:{s:3:""key"";s:6:""五彩"";s:4:""type"";s:0:"""";}","375"
"2017-04-23 12:40:32","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 12:40:26","18474","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:39:50","27980","a:2:{s:3:""key"";s:3:""蓝"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 12:39:41","63972","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 12:39:20","156479","a:2:{s:3:""key"";s:3:""虾"";s:4:""type"";s:6:""leader"";}","405"
"2017-04-23 12:39:08","156479","a:2:{s:3:""key"";s:3:""虾"";s:4:""type"";s:6:""leader"";}","405"
"2017-04-23 12:38:55","57512","a:2:{s:3:""key"";s:3:""百"";s:4:""type"";s:6:""leader"";}","441,345"
"2017-04-23 12:38:44","21703","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-23 12:38:36","18474","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:0:"""";}","505"
"2017-04-23 12:38:15","146003","a:2:{s:3:""key"";s:3:""奶"";s:4:""type"";s:0:"""";}","522,518,385,345"
"2017-04-23 12:38:08","157081","a:2:{s:3:""key"";s:6:""小米"";s:4:""type"";s:0:"""";}","424"
"2017-04-23 12:37:56","223135","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 12:37:39","23483","a:2:{s:3:""key"";s:6:""伦晚"";s:4:""type"";s:0:"""";}","538"
"2017-04-23 12:37:38","100521","a:2:{s:3:""key"";s:3:""薯"";s:4:""type"";s:0:"""";}","372"
"2017-04-23 12:37:24","157081","a:2:{s:3:""key"";s:6:""小米"";s:4:""type"";s:0:"""";}","424"
"2017-04-23 12:37:22","23483","a:2:{s:3:""key"";s:12:""jun&#039;yan"";s:4:""type"";s:0:"""";}",",538"
"2017-04-23 12:37:21","23483","a:2:{s:3:""key"";s:3:""jun"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:37:17","23483","a:2:{s:3:""key"";s:1:""j"";s:4:""type"";s:0:"""";}","446"
"2017-04-23 12:37:10","23483","a:2:{s:3:""key"";s:6:""junwan"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:37:09","23483","a:2:{s:3:""key"";s:6:""junyao"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:37:05","23483","a:2:{s:3:""key"";s:3:""jun"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:37:04","23483","a:2:{s:3:""key"";s:1:""l"";s:4:""type"";s:0:"""";}","531,536,534,530,528,527,524,523,521,518,517,514,513,503,509,496,492,294,481,476,462,427,424,417,415,409,404,395,389,391,375,348,351"
"2017-04-23 12:36:52","223135","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 12:36:47","70264","a:2:{s:3:""key"";s:9:""白虾仁"";s:4:""type"";s:6:""leader"";}","495"
"2017-04-23 12:36:39","70264","a:2:{s:3:""key"";s:9:""白虾仁"";s:4:""type"";s:6:""leader"";}","495"
"2017-04-23 12:36:16","146003","a:2:{s:3:""key"";s:3:""奶"";s:4:""type"";s:0:"""";}","522,518,385"
"2017-04-23 12:35:53","204712","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:6:""leader"";}",
"2017-04-23 12:35:13","173167","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-23 12:35:03","204712","a:2:{s:3:""key"";s:6:""牛肉"";s:4:""type"";s:0:"""";}","534,506,409"
"2017-04-23 12:34:59","173167","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-23 12:34:58","204712","a:2:{s:3:""key"";s:6:""牛肉"";s:4:""type"";s:0:"""";}","534,506,409,540,534,522,518,506,409"
"2017-04-23 12:34:55","204712","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:34:50","63972","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:6:""leader"";}","531"
"2017-04-23 12:34:46","204712","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:0:"""";}",
"2017-04-23 12:34:18","128620","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}","385,518"
"2017-04-23 12:32:24","197458","a:2:{s:3:""key"";s:6:""玉米"";s:4:""type"";s:0:"""";}","391"
"2017-04-23 12:31:43","31831","a:2:{s:3:""key"";s:3:""虾"";s:4:""type"";s:6:""leader"";}","495,405"
"2017-04-23 12:31:40","21703","a:2:{s:3:""key"";s:6:""手工"";s:4:""type"";s:0:"""";}","476,409,383"
"2017-04-23 12:31:13","21703","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-23 12:30:48","197458","a:2:{s:3:""key"";s:6:""玉米"";s:4:""type"";s:0:"""";}","391"
